date;btc;eth;ltc;xrp;bric;sp500;eurostoxx;nasdaq;bond_europe;bond_us;bond_eur;eur;gbp;chf;jpy;gold;wti;grain;metal;vix
27/07/2017;0.0547;0.0018;-0.0021;-0.0021;0.0051;-0.001;0.0006;-0.0063;0.0011;-0.0011;0.0013;-0.0049;-0.0043;-0.0147;-0.0008;-0.0011;0.0059;0.0055;-0.0009;0.0518
26/07/2017;-0.0184;-0.0134;-0.0002;-0.0243;0.0047;0.0003;0.0051;0.0016;0.0012;0.0024;0.0006;0.0074;0.0074;0.0017;0.0065;0.0083;0.0178;0.0087;0.0076;0.0179
25/07/2017;-0.0669;-0.0835;-0.0501;-0.0751;-0.0017;0.0029;0.0059;0.0002;-0.0041;-0.0037;-0.0035;0.0004;-0.0002;-0.0066;-0.0071;-0.0042;0.0329;-0.024;0.0222;0
24/07/2017;0.0321;0.0289;-0.0299;0.0502;0.0042;-0.0011;0.0004;0.0036;0.0013;-0.001;0.0006;-0.0018;0.0024;-0.0007;0.0003;0.0003;0.0124;-0.0129;0.0046;0.0075
21/07/2017;-0.0546;-0.0402;0.0163;-0.0307;-0.0008;-0.0004;-0.0137;-0.0004;0.0018;0.0018;0.0019;0.0027;0.0018;0.006;0.0069;0.0084;-0.022;-0.0171;0.0052;-0.0232
20/07/2017;0.2146;0.1293;0.097;0.1117;-0.001;-0.0002;-0.0002;0.0008;-0.0026;0.0004;0.0006;0.01;-0.0038;0.0046;0.0004;0.0026;-0.007;0.0142;-0.0031;-0.0217
19/07/2017;-0.0198;-0.1602;-0.0808;-0.114;0.0092;0.0054;0.0062;0.0064;0.0029;0.0001;0.0013;-0.0034;-0.0014;-0.0007;0.0009;-0.001;0.0154;0.0075;-0.0095;-0.0102
18/07/2017;0.0398;0.1921;0.0375;0.0591;0.0025;0.0006;-0.0108;0.0047;-0.0002;0.0023;0.0014;0.0066;-0.0011;0.0078;0.0051;0.0068;0.0082;0.0013;0.0021;0.0071
17/07/2017;-0.0022;-0.0318;-0.003;-0.0699;0.0021;-0.0001;-0.0027;0.0003;0.0013;0.001;0.0016;0.0007;-0.0033;0.001;-0.0008;0.0044;-0.0112;-0.006;0.0036;0.0321
14/07/2017;-0.0543;-0.0492;-0.0793;-0.0513;0.0063;0.0047;-0.0005;0.006;0.0014;0.0012;0.0004;0.0063;0.0122;0.004;0.0067;0.0091;0.0099;0.0093;0.0061;-0.0402
13/07/2017;-0.0172;-0.0956;-0.0509;-0.0224;0.0105;0.0019;0.0036;0.0021;-0.0006;-0.0009;-0.0013;-0.0012;0.0042;-0.0019;-0.001;-0.0024;0.0129;-0.0457;0.0014;-0.0396
12/07/2017;0.0258;0.1562;0.0727;0.1043;0.012;0.0073;0.0145;0.0109;0.0036;0.0023;0.0031;-0.0048;0.0029;-0.0015;0.0067;0.0023;0.0099;-0.0281;0.0019;-0.0557
11/07/2017;-0.0148;-0.0871;-0.0272;-0.0936;0.0126;-0.0008;-0.0039;0.0027;-0.0021;0.0005;-0.0013;0.0059;-0.0026;0.0019;0.0009;0.0028;0.0143;0.0024;0.0058;-0.02
10/07/2017;-0.0598;-0.133;0;-0.1645;0.0085;0.0009;0.0041;0.0038;0.0023;0.0015;0.0022;-0.0002;-0.0007;-0.0018;-0.0011;0.0016;0.0038;0.0249;-0.0061;-0.0072
07/07/2017;-0.0351;-0.0952;-0.0932;-0.0614;-0.003;0.0064;0.0005;0.0104;-0.0012;-0.001;-0.0009;-0.0019;-0.0063;-0.0036;-0.006;-0.0105;-0.0287;0.0034;-0.0041;-0.1139
06/07/2017;0.0025;0.0066;-0.0395;-0.0074;-0.0038;-0.0094;-0.0047;-0.01;-0.0064;-0.0016;-0.0055;0.0062;0.0029;0.0036;0.0003;-0.0015;0.0086;-0.0148;0.0032;0.1247
05/07/2017;0.0001;-0.0167;-0.0394;0.0071;0.0044;0.0007;-0.0003;0.0033;0.0004;0.0004;0.0002;0.0005;0.0011;0.0016;0.0001;0.003;-0.0213;0.0054;-0.0054;-0.0068
04/07/2017;0.0146;-0.0345;0.1754;-0.0204;-0.0072;0.0007;-0.0035;0.0033;0.0008;0.0004;0.0006;-0.0016;-0.0015;-0.002;0.0009;0.0026;-0.0208;0.0055;-0.0053;-0.0067
03/07/2017;0.033;-0.0416;0.1404;-0.0114;0.0054;0.0023;0.0144;-0.005;-0.0006;-0.0019;-0.0003;-0.0054;-0.0065;-0.0055;-0.0091;-0.0174;0.0221;0.0343;0.004;0.0036
30/06/2017;-0.0233;-0.0266;-0.0177;-0.0094;-0.0026;0.0015;-0.0085;-0.0006;-0.0005;-0.0014;-0.001;-0.0013;0.0014;-0.0026;-0.0016;-0.0031;0.0244;0.0413;0.0002;-0.023
29/06/2017;-0.0139;-0.0795;-0.0424;-0.0551;0.0014;-0.0086;-0.0184;-0.0146;-0.006;-0.0019;-0.0054;0.0055;0.0062;0.0038;0.0012;-0.003;0.0042;0.0207;0.009;0.1315
28/06/2017;0.0087;0.1123;0.0554;0.0149;-0.0014;0.0088;-0.0007;0.0142;-0.0003;-0.0006;-0.0002;0.0034;0.0087;0.001;0.0003;0.0017;0.0112;0.0027;0.0038;-0.0978
27/06/2017;0.0294;0.0721;-0.0144;-0.0035;-0.0035;-0.0081;-0.0066;-0.0162;-0.0059;-0.0026;-0.0053;0.0139;0.0071;0.0124;-0.0043;0.002;0.0196;0.0044;0.0122;0.1108
26/06/2017;-0.1021;-0.2257;-0.1406;-0.1432;0.0067;0.0003;0.0051;-0.0029;0.0003;0.0008;0.0003;-0.0011;0.0004;-0.0033;-0.0052;-0.0096;0.0086;-0.0039;0;-0.012
23/06/2017;0.0145;0.0158;-0.0078;0.0717;0.0011;0.0016;-0.0034;0.0046;-0.0003;0.0006;-0.0007;0.0038;0.0028;0.0027;0.0004;0.0049;0.0063;-0.0077;0.0049;-0.0449
22/06/2017;0.006;-0.0015;-0.0017;0.005;-0.0001;-0.0005;0.0004;0.0004;0.0003;0.0002;0.0004;-0.0014;0.0009;0.0007;0.0004;0.0032;0.0049;-0.0127;0.0044;-0.0254
21/06/2017;-0.0121;-0.0637;0.012;-0.0905;0.0008;-0.0006;-0.0018;0.0074;0.0008;0;0.0007;0.003;0.0033;0.0026;0.0007;0.0028;-0.0163;-0.0101;0.0101;-0.0102
20/06/2017;0.0498;-0.0303;-0.0636;0.0915;-0.0068;-0.0067;-0.0053;-0.0082;0.0003;0.0021;0.0016;-0.0013;-0.0085;0.0006;0.0006;-0.0007;-0.0222;-0.005;-0.0061;0.0462
19/06/2017;0.0278;-0.0005;0.3433;0.122;0.0129;0.0083;0.01;0.0141;0.0005;-0.0011;0.0006;-0.0044;-0.0036;-0.0019;-0.0058;-0.0079;-0.0121;-0.0085;0.0102;-0.001
16/06/2017;0.0217;0.0227;0.1666;0.0107;-0.0001;0.0003;0.0052;-0.0022;0.0002;0.0005;0.0001;0.0047;0.002;0.0016;0.0004;-0.0002;0.0063;0.0146;0.0015;-0.0489
15/06/2017;-0.0168;0.008;0;-0.0714;-0.0107;-0.0022;-0.0061;-0.0048;-0.0024;-0.0013;-0.0028;-0.0065;0.0005;-0.0042;-0.0122;-0.0055;-0.0061;0.0121;-0.0043;0.0241
14/06/2017;-0.0807;-0.1018;-0.0138;0.0452;0.0014;-0.001;-0.003;-0.0041;0.0029;0.0038;0.0021;0.0006;-0.0002;-0.0023;0.0044;-0.0045;-0.0379;-0.0046;0.0001;0.0209
13/06/2017;0.0213;-0.0099;0.0379;0.0469;-0.0007;0.0045;0.0039;0.0072;-0.0002;0.0003;0.0001;0.0007;0.0075;-0.0002;-0.001;0.0003;0.0082;0.0125;-0.0051;-0.0951
12/06/2017;-0.0599;0.3542;-0.0061;-0.1189;-0.0099;-0.001;-0.0118;-0.0052;0.0007;-0.0007;0.002;0.0007;-0.0068;0.0007;0.0034;-0.0005;0.0054;-0.0221;-0.0104;0.0686
09/06/2017;0.0065;0.0739;-0.0177;-0.0127;-0.0061;-0.0008;0.0062;-0.0182;-0.0015;-0.0003;0.0005;-0.0017;-0.0163;-0.002;-0.0028;-0.0088;0.0042;0.001;0.0105;0.0518
08/06/2017;0.0265;0.0139;0.0621;0.0348;0.0075;0.0003;0.0042;0.0039;0.0009;-0.0008;0.0016;-0.0038;-0.0003;-0.0028;-0.0018;-0.0071;-0.0018;0.007;0.0094;-0.0224
07/06/2017;-0.0468;-0.0245;-0.0733;-0.0169;0.0041;0.0016;-0.0015;0.0036;0.0007;-0.0014;-0.0006;-0.0018;0.0038;-0.0028;-0.0038;-0.0056;-0.0526;0.0167;-0.0002;-0.0058
06/06/2017;0.0636;0.0624;-0.0094;-0.0327;0.001;-0.0028;-0.0071;-0.0033;0.0016;0.0018;0.0019;0.002;0.0005;0.0032;0.0097;0.0113;0.0165;0.0101;-0.0039;0.037
05/06/2017;0.0767;0.1047;0.0636;-0.0316;-0.0002;-0.0012;-0.0034;-0.0016;0.0006;-0.0009;-0.0006;-0.0022;0.0012;-0.0027;-0.0006;0.0005;-0.0055;-0.0001;-0.0105;0.0323
02/06/2017;0.033;0.0069;0.0048;-0.0949;0.0023;0.0037;0.0069;0.0094;-0.0002;0.0028;0.0007;0.0059;0.0005;0.0095;0.0086;0.0104;-0.0146;0.0058;-0.0034;-0.0143
01/06/2017;0.0518;-0.0372;0.1296;0.3024;0.0037;0.0075;0.0035;0.0078;-0.0013;-0.0009;-0.0012;-0.0028;-0.0006;-0.004;-0.0054;-0.0023;0.0008;-0.003;-0.0016;-0.0512
31/05/2017;0.0497;-0.0054;0.0469;0.1831;-0.0078;-0.0005;-0.0019;-0.0008;-0.0006;0.001;0.0002;0.0052;0.0024;0.007;0.0007;0.0046;-0.0274;0.006;0.0007;0.0029
30/05/2017;-0.0362;0.1738;-0.0434;-0.1224;-0.0003;-0.0006;-0.005;-0.0006;0.0008;0.001;0.0003;0.002;0.0015;0.003;0.0038;-0.004;-0.0014;-0.0089;-0.0031;0.0278
29/05/2017;0.0239;0.1949;0.0597;-0.1581;0.0001;-0.0006;0;-0.0006;0.0008;0.001;0.0003;-0.0017;0.0028;-0.0032;0.0007;0.0011;-0.0014;-0.0088;-0.0031;0.0286
26/05/2017;-0.0455;-0.084;-0.2303;0.0995;0.0048;0.0003;-0.0015;0.0008;0.0002;0.0001;0.0019;-0.0024;-0.0107;-0.0014;0.0046;0.0088;0.0182;0.0072;-0.0046;-0.0182
25/05/2017;-0.0584;-0.0856;-0.1417;-0.1844;0.0083;0.0044;-0.0006;0.0068;0.0014;0.0008;0.0018;-0.0008;-0.0023;0;-0.0031;-0.0024;-0.0491;-0.006;0.0055;-0.003
24/05/2017;0.0517;0.0436;0.0703;-0.0888;0;0.0025;-0.0023;0.004;0.0002;0.001;-0.0002;0.0032;0.0008;0.0031;0.0026;0.006;-0.0021;0.0041;-0.0054;-0.0675
23/05/2017;0.0655;0.0432;0.2352;0.0169;0.0004;0.0018;0.0052;0.0008;0.0004;-0.0016;0.0002;-0.0048;-0.003;-0.0027;-0.0044;-0.0075;0.0145;-0.012;0.0025;-0.0194
22/05/2017;0.0893;0.2966;-0.0875;-0.0305;0.0061;0.0051;-0.0029;0.0082;-0.0018;0;-0.0012;0.0028;-0.0028;-0.0005;-0.0004;0.0037;0.0079;0.0027;0.0013;-0.0967
19/05/2017;0.0511;0.2901;-0.0235;-0.1071;0.01;0.0067;0.0069;0.0047;-0.0011;-0.0004;-0.0002;0.0092;0.0075;0.0071;0.0021;0.0071;0.0197;0.0171;0.017;-0.1969
18/05/2017;0.0266;0.0755;0.1102;-0.0771;-0.0328;0.0037;-0.0063;0.0073;0.0015;-0.0013;0.001;-0.005;-0.0025;-0.0012;-0.006;-0.0114;0.0057;-0.0156;-0.0053;-0.0615
17/05/2017;0.0586;0.0047;0.085;0.1191;-0.0087;-0.0183;-0.0158;-0.026;0.0023;0.0056;0.0022;0.0068;0.0041;0.0073;0.0206;0.0193;0.0084;0.0059;0.0028;0.3811
16/05/2017;-0.0023;-0.0327;-0.0838;0.2565;0.0065;-0.0007;0;0.0033;-0.0008;0.0007;0.0006;0.0098;0.0016;0.0108;0.0059;0.0052;-0.0039;0.0031;-0.0007;0.0218
15/05/2017;0.0082;0.0414;-0.0788;0.2729;0.0089;0.0048;0.0012;0.0046;-0.0022;0.0001;-0.0014;0.004;0.0005;0.0047;-0.004;0.0019;0.0209;-0.0104;0.0066;0.0019
12/05/2017;-0.0696;-0.0137;-0.1125;0.118;0.0035;-0.0015;0.0038;0.0009;0.0018;0.0036;0.0018;0.0064;0.0003;0.0064;0.0045;0.0028;0.0002;0.0001;0.0005;-0.019
11/05/2017;0.0338;0.004;-0.0396;-0.0159;0.0036;-0.0022;-0.0061;-0.0022;-0.0019;0.0005;-0.0016;-0.0006;-0.004;0.0012;0.0038;0.0049;0.0105;-0.0045;0.0052;0.0375
10/05/2017;0.0179;-0.0182;-0.0494;0.1505;0.0109;0.0011;-0.0009;0.0014;0.0022;0;0.0014;-0.0006;0.0003;-0.0016;-0.0026;-0.0017;0.0311;0.0081;-0.0023;0.0248
09/05/2017;0.0184;-0.0028;0.148;-0.2137;0.0108;-0.001;0.0019;0.0029;-0.0007;-0.0013;-0.0011;-0.0046;-0.0005;-0.0085;-0.0065;-0.0041;-0.0119;-0.0002;0.0017;0.0193
08/05/2017;0.1025;-0.0321;0.0975;0.7508;0.0039;0;-0.0046;0.0003;-0.0001;-0.0009;-0.0005;-0.0068;-0.0032;-0.0114;-0.0047;-0.0015;0.0045;-0.0135;-0.0117;-0.0787
05/05/2017;0.0115;-0.027;0.1161;0.1701;-0.0046;0.0041;0.0085;0.0042;-0.0006;0.0005;-0.0003;0.0012;0.0046;-0.0011;-0.0023;-0.0001;0.0153;0.0077;0.0023;0.0105
04/05/2017;0.0314;0.196;0.1059;0.2659;-0.0094;0.0006;0.0115;0.0005;-0.0024;-0.0022;-0.0013;0.0091;0.0043;0.0084;0.0026;-0.0081;-0.0493;-0.0216;-0.0081;-0.0208
03/05/2017;0.0253;0.0313;0.2801;0.1152;-0.0034;-0.0013;0.0022;-0.0038;0.0003;-0.0003;0.0007;-0.004;-0.0056;-0.0032;-0.0067;-0.0149;0.0034;0.0037;-0.0227;0.0085
02/05/2017;0.0217;0.0125;-0.0013;-0.0221;0.0057;0.0012;0.0052;0.0006;-0.0003;0.0019;-0.0003;0.0028;0.0041;0.0048;-0.0013;0.0001;-0.0245;-0.0067;0.0092;0.0464
01/05/2017;0.0768;0.0839;0.1045;0.2145;0.0024;0.0017;0;0.0072;-0.0005;-0.0022;0.0001;0.0004;-0.005;-0.0015;-0.0028;-0.0093;-0.01;0.0343;0;-0.0679
28/04/2017;-0.0009;0.1209;-0.0193;0.2449;-0.0016;-0.0019;-0.001;-0.0002;-0.0003;0.0009;-0.0006;0.002;0.0036;-0.0006;-0.0025;0.0031;0.0073;-0.002;0.0043;0.0434
27/04/2017;0.0282;0.1649;-0.0156;0.0597;-0.0022;0.0006;-0.0043;0.0039;0.003;0.001;0.0027;-0.0028;0.0043;-0.001;-0.0019;-0.0039;-0.0132;0.0072;-0.0087;-0.0462
26/04/2017;0.0122;0.0552;-0.024;0.0138;-0.0013;-0.0005;-0.0012;0;0.0013;0.001;0.0001;-0.002;0.0005;0.0004;0.0003;0.004;0.0012;-0.008;0.002;0.0083
25/04/2017;0.0122;-0.0028;0.0159;0.0302;0.0119;0.0061;0.0016;0.0069;-0.0025;-0.0028;-0.0022;0.0053;0.0036;0.0022;-0.012;-0.0096;0.0067;0.0112;0.0075;-0.0074
24/04/2017;0.0227;0.0368;0.2875;-0.0435;0.0092;0.0108;0.0391;0.0123;-0.0033;-0.0016;0.0005;0.013;-0.0016;0.0004;-0.0058;-0.0063;-0.0079;0.0035;0.0053;-0.2998
21/04/2017;-0.0057;-0.0296;0.0835;0.0891;-0.0003;-0.003;0.0001;-0.0011;0.0002;0.0004;-0.0008;0.001;0.0003;0.0025;0.0019;0.002;-0.013;0.0005;-0.0056;0.0334
20/04/2017;0.0154;0.0278;0.0671;-0.0063;0.0081;0.0075;0.0056;0.0091;-0.0013;-0.0021;-0.0008;0.0006;0.0028;-0.0005;-0.0043;0.0013;-0.0034;-0.0155;0.0171;-0.0537
19/04/2017;-0.0011;-0.0485;-0.0661;-0.0951;-0.0042;-0.0017;0.0033;0.0023;-0.0008;-0.0011;-0.0008;-0.0018;-0.005;-0.002;-0.004;-0.0074;-0.0383;-0.0007;0.0044;0.0348
18/04/2017;0.0148;0.0487;-0.0096;-0.0141;-0.0087;-0.0029;-0.0038;-0.0013;0.001;0.0036;0.0003;0.0081;0.0217;0.0082;0.0045;0.0039;-0.0046;-0.0062;-0.0247;-0.0165
17/04/2017;0.0223;0.0152;0.0029;-0.0037;0.0069;0.0043;-0.0037;0.0044;0.001;-0.0004;0.0003;0.0024;0.0033;0.001;-0.0027;-0.0008;-0.005;-0.0058;0;-0.0434
14/04/2017;-0.0015;-0.0542;0.0234;-0.0177;-0.0009;0.0043;-0.0037;0.0044;0.001;-0.0004;0.0003;0.0005;0.0016;0.0004;0.0045;-0.0017;-0.005;-0.0058;0;-0.0416
13/04/2017;-0.0262;0.0815;-0.0611;0.0014;-0.0024;-0.0068;-0.0059;-0.0053;0.0007;0.0031;0.0008;-0.0049;-0.003;-0.0028;-0.0007;0.0009;0.0013;0.0016;0.0075;0.012
12/04/2017;-0.0039;0.0642;0.1982;0.0411;0.0013;-0.0038;-0.0004;-0.0052;0.0004;0.0001;-0.0002;0.0056;0.0039;0.0043;0.0054;0.0093;-0.0054;0.0044;-0.0133;0.0454
11/04/2017;0.0149;-0.0007;-0.0079;-0.0194;-0.0047;-0.0014;-0.003;-0.0024;0.001;0.0036;0;0.0008;0.0061;0.0011;0.012;0.016;0.006;0.0023;-0.004;0.0701
10/04/2017;0.0087;0.0299;-0.0492;-0.0779;-0.0041;0.0007;-0.0044;0.0005;0.0003;0.0008;-0.0004;0.0005;0.0036;0.0005;0.0011;0.0001;0.016;0.0116;-0.0155;0.0877
07/04/2017;-0.0049;-0.0253;-0.0898;0.1061;-0.0014;-0.0008;0.0018;-0.0002;0.0008;-0.0016;0.0017;-0.005;-0.008;-0.0039;-0.0023;0.0023;0.0104;-0.0005;-0.0034;0.038
06/04/2017;0.0502;-0.0465;-0.0788;-0.0845;-0.0037;0.0019;0.0049;0.0025;0.0005;0.0007;0.0003;-0.0018;-0.001;-0.0001;-0.0009;-0.0032;0.0107;-0.01;-0.0084;-0.0396
05/04/2017;-0.0075;0.0147;0.291;-0.0524;0.0051;-0.0031;-0.0026;-0.0058;-0.0002;-0.0001;-0.0001;-0.001;0.0035;-0.003;0.0002;-0.0004;0.0023;0.006;0.0157;0.0892
04/04/2017;-0.0093;0.0063;0.0269;0.1259;0.0008;0.0006;0.0025;0.0007;0.0007;0;0.0019;0.0004;-0.0037;-0.0004;0.0016;0.0022;0.0156;-0.0053;0.0019;-0.0488
03/04/2017;0.065;-0.1205;0.1905;0.458;0.0099;-0.0016;-0.008;-0.0029;0.0029;0.0026;0.0017;0.0017;-0.0051;0.0014;0.0044;0.0034;-0.0071;0.0021;-0.0138;0.0008
31/03/2017;0.0432;-0.0425;-0.0454;0.4533;-0.0086;-0.0023;0.0055;-0.0004;0.0002;0.0012;-0.0007;-0.0021;0.0066;-0.0017;0.0047;0.0053;0.005;0.0063;-0.0154;0.0695
30/03/2017;-0.0131;-0.0175;0.5103;0.2733;-0.0037;0.0029;0.0018;0.0028;0.002;-0.0014;0;-0.0086;0.0027;-0.0047;-0.0079;-0.0087;0.0168;-0.0066;0.0063;0.0105
29/03/2017;-0.0069;0.0454;0.0072;0.0599;0.0057;0.0011;0.0029;0.0038;0.002;0.0016;0.0017;-0.0044;-0.0013;-0.0042;0.0009;0.0013;0.0233;0.0005;0.0078;-0.0096
28/03/2017;0.0013;0.0219;0.0194;-0.0087;0.006;0.0072;0.0081;0.0059;0.001;-0.0021;0.0017;-0.0046;-0.0087;-0.0069;-0.0042;-0.0024;0.0133;0.0051;0.0156;-0.0808
27/03/2017;0.1093;-0.067;0;-0.0916;-0.0051;-0.001;-0.002;0.002;0.0006;0.0014;0.0005;0.0061;0.0069;0.0059;0.006;0.009;-0.005;-0.0054;-0.0105;-0.0361
24/03/2017;-0.1024;0.1955;0.0248;-0.0061;0.0026;-0.0008;-0.0023;0.0019;0.0005;0.0011;0.0013;0.0014;-0.0038;0.002;-0.0037;-0.0013;0.0056;-0.0027;-0.0012;-0.0123
23/03/2017;-0.0101;0.0312;0.0101;0.3711;0;-0.0011;0.0092;-0.0007;-0.0002;-0.001;-0.0004;-0.0013;0.0029;-0.002;0.0021;-0.0029;-0.0071;-0.0062;0.0012;0.0239
22/03/2017;-0.0658;-0.019;-0.0176;0.0552;-0.0063;0.0019;-0.0026;0.0048;0.0037;0.002;0.0029;-0.0013;0.0006;0.0025;0.005;0.0032;0.0147;-0.0067;0.0056;0.0269
21/03/2017;0.061;-0.0055;-0.005;-0.0095;-0.0063;-0.0125;-0.0023;-0.0184;0.0004;0.0022;0.0003;0.0067;0.0097;0.0048;0.0074;0.0085;-0.0184;-0.0052;-0.0081;0.095
20/03/2017;-0.0427;-0.0763;-0.0074;0.1314;0.0095;-0.002;-0.0032;0.0001;-0.0002;0.0017;0;0.0001;-0.0031;-0.0001;0.0014;0.004;-0.0115;-0.0093;-0.0047;0.0053
17/03/2017;-0.0766;0.0103;-0.0434;-0.0445;-0.0017;-0.0013;0.0025;0;0.0003;0.0011;0.0001;-0.0026;0.0029;-0.002;0.0053;0.0022;0.0006;0.0019;0.0085;0.0062
16/03/2017;-0.0507;0.2792;0.019;0.0126;0.0182;-0.0016;0.0089;0.0001;-0.0015;-0.0006;-0.0024;0.003;0.0056;0.0037;0.0008;0.0055;-0.0023;0.0041;0.0063;-0.0368
15/03/2017;0.0077;0.2019;0.0243;-0.0106;0.0032;0.0083;0.0029;0.0074;0.0037;0.0054;0.003;0.0122;0.0113;0.01;0.0119;0.0172;0.0236;0.005;0.0113;-0.056
14/03/2017;0.0065;0.0021;-0.0267;-0.0006;0.0021;-0.0034;-0.0047;-0.0032;0.0007;0.0005;0.0011;-0.0046;-0.0054;-0.0029;0.0011;-0.0043;-0.0141;-0.0006;-0.0033;0.0804
13/03/2017;0.0982;0.3914;0.1062;0.0251;0.0129;0.0004;-0.0002;0.0024;0.0015;-0.0014;0.0009;-0.0019;0.0043;0.0037;-0.0007;-0.0003;-0.0019;-0.0116;0.0082;-0.0269
10/03/2017;-0.0623;0.0853;-0.0237;-0.0426;0.0039;0.0033;0.0019;0.0039;-0.0046;0.0009;-0.0036;0.009;0.0002;0.0012;0.0014;0.0028;-0.0162;-0.0074;0.005;-0.0534
09/03/2017;0.0329;0.064;0.0157;-0.0017;-0.0127;0.0008;0.006;0.0002;-0.0023;-0.003;-0.0019;0.0034;-0.0002;0.0024;-0.005;-0.0059;-0.0201;-0.0107;-0.0089;0.0364
08/03/2017;-0.062;-0.1262;-0.0105;-0.0038;-0.002;-0.0023;0.0013;0.0006;-0.0034;-0.0025;-0.0036;-0.0024;-0.0026;-0.0014;-0.0034;-0.0062;-0.0553;-0.0113;-0.0017;0.0352
07/03/2017;-0.0395;-0.0374;-0.0258;0.0758;-0.0002;-0.0029;-0.0007;-0.0026;0.0002;-0.0012;0.0002;-0.0015;-0.0029;-0.0011;-0.0008;-0.0077;-0.0011;-0.0072;-0.0112;0.0185
06/03/2017;-0.0017;0.0077;0;-0.0455;0.0029;-0.0033;-0.0047;-0.0037;-0.0011;0.0003;-0.0001;-0.0038;-0.0045;-0.0044;0.0011;-0.0077;-0.0024;0.0008;-0.0085;0.0252
03/03/2017;0.019;0.0223;0;0.0565;-0.0009;0.0005;0.0055;0.0016;-0.0022;0.0003;-0.0016;0.0109;0.002;0.0057;0.0034;0.0005;0.0136;0.002;-0.0035;-0.0747
02/03/2017;0.0231;0.0924;0.0311;0.1024;-0.0065;-0.0059;-0.0016;-0.0073;-0.0009;-0.0014;-0.0007;-0.0038;-0.0021;-0.0043;-0.006;-0.0124;-0.0229;-0.01;-0.0195;-0.06
01/03/2017;0.0354;0.0923;0.0079;-0.0234;0.0033;0.0136;0.021;0.0134;-0.0039;-0.0056;-0.0033;-0.0027;-0.0071;-0.0031;-0.0085;0.001;-0.0033;0.0225;0.0106;-0.0299
28/02/2017;0;0.0269;-0.0079;-0.0131;-0.0046;-0.0026;0.0031;-0.0062;0.0004;0.0005;0.0005;-0.001;-0.005;0.0034;-0.0007;-0.0034;-0.0007;0.0135;0.0073;0.0664
27/02/2017;0.0053;0.164;-0.0131;-0.0163;-0.0043;0.001;0.0016;0.0028;-0.0004;-0.0024;0.0009;0.0023;-0.0016;-0.0016;-0.0048;-0.0036;0.0011;-0.0102;0.0031;0.0526
24/02/2017;0.0059;-0.0038;0.0026;-0.0335;-0.0116;0.0015;-0.009;0.0017;0.0031;0.0038;0.003;-0.0018;-0.0075;-0.0012;0.0042;0.0061;-0.0085;-0.0052;0.0123;-0.0207
23/02/2017;0.0432;0.0404;0.0078;0.006;-0.0039;0.0004;-0.0016;-0.0043;0.0028;0.0018;0.002;0.0023;0.0085;0.0039;0.0061;0.0097;0.0159;-0.0103;-0.0215;-0.0026
22/02/2017;0.0019;-0.0055;0.0079;0.0048;0.0079;-0.0011;0;-0.0009;0.0016;0.0006;0.0017;0.0021;-0.0018;-0.0006;0.0034;0.0014;-0.0087;0.0053;-0.0019;0.0146
21/02/2017;0.0322;0.0191;0.0026;-0.007;0.0013;0.003;0.0081;0.0023;-0.0001;-0.0001;-0.0017;-0.0074;0.0008;-0.0068;-0.0052;-0.0022;0.0061;-0.0023;0.0052;0.0035
20/02/2017;0.0318;-0.0199;-0.0158;-0.0105;0.0072;0.003;0.0011;0.0023;0.0006;-0.0001;0.0001;-0.0002;0.0041;-0.0002;-0.0023;0.0031;0.0062;-0.0022;0.0052;0.0035
17/02/2017;0.0181;-0.0172;0.0105;-0.0154;-0.0082;0.0017;-0.0007;0.0041;0.0009;0.0013;0.0006;-0.0054;-0.0062;-0.0057;0.0035;-0.0036;0.0007;-0.0122;-0.0085;-0.0232
16/02/2017;0.0196;-0.0015;-0.0053;-0.0197;0.0049;-0.0009;-0.0038;-0.0008;0.0023;0.0028;0.003;0.0069;0.0022;0.0083;0.0081;0.0043;0.0047;-0.0152;-0.009;-0.0177
15/02/2017;0.0029;-0.0085;0.0106;-0.0211;0.0117;0.005;0.0045;0.0064;-0.0011;-0.0019;-0.0009;0.0022;-0.0006;0.0009;0.0009;0.0045;-0.0017;0.0117;0.0061;0.1084
14/02/2017;0.0139;0.1451;0.0134;0.0043;-0.004;0.004;0.0011;0.0032;-0.0008;-0.0017;-0.0009;-0.0019;-0.0046;-0.0003;-0.0046;0.0023;0.0051;-0.0058;-0.006;-0.0303
13/02/2017;0.002;-0.0009;-0.016;-0.0061;0.0078;0.0052;0.0105;0.0052;0.0005;-0.0008;0.0003;-0.0042;0.0028;-0.0033;-0.0047;-0.0068;-0.0174;0.0028;0.001;0.0201
10/02/2017;-0.0058;0.0224;-0.0053;-0.0134;0.0044;0.0036;-0.0021;0.0033;-0.0026;-0.0005;-0.0027;-0.0011;-0.0005;-0.0009;0.0002;0.0043;0.0161;0.0126;0.0316;-0.0028
09/02/2017;-0.0668;-0.0356;-0.0563;-0.01;0.0042;0.0057;0.0122;0.0057;0.0015;-0.0027;0.0015;-0.004;-0.0035;-0.0071;-0.0116;-0.0107;0.0125;0.0045;-0.0086;-0.0511
08/02/2017;0.0016;-0.0078;-0.005;0.0048;0.0077;0.0007;0.0007;0.0015;0.0051;0.0023;0.0035;0.0014;0.0026;0.003;0.0042;0.0062;0.0033;0.0081;0.015;0.0141
